,close,sma20,sma50,sma200,indicator_L,indicator_M,indicator_A,score,return_3m,return_12m,effective_state,transition_active,transition_day,engine_intent
2020-11-09,130.44096578459096,135.0529664519924,142.14134679565063,166.60161806819733,False,False,False,0,-0.20218445244360028,-0.38517683362296273,BEAR_ACTIVE,False,0,SOXS
2020-11-10,132.3928357620493,134.88360137191958,141.59292909769474,166.31099992781452,False,False,False,0,-0.20620603670214954,-0.3805421064017739,BEAR_ACTIVE,False,0,SOXS
2020-11-11,136.2207098187906,134.87403003197758,141.2351632113722,166.03628019566048,False,False,False,0,-0.17668123000799796,-0.3596497278599139,BEAR_ACTIVE,False,0,SOXS
2020-11-12,137.35939491784973,134.83713634197923,140.94600535196525,165.7821332458035,False,False,False,0,-0.16424843473303485,-0.36386375187759057,BEAR_ACTIVE,False,0,SOXS
2020-11-13,136.58406367365453,134.88304016621677,140.6842088794056,165.51339260670738,False,False,False,0,-0.16283383423275288,-0.3490709083404743,BEAR_ACTIVE,False,0,SOXS
2020-11-16,134.7024461639394,134.95212211518495,140.3936683845354,165.22507428462367,False,False,False,0,-0.18474321722449139,-0.35476115656633045,BEAR_ACTIVE,False,0,SOXS
2020-11-17,134.75280644382246,134.97524549772882,140.0507737209806,164.93097050044057,False,False,False,0,-0.20361216586867814,-0.33409086254647336,BEAR_ACTIVE,False,0,SOXS
2020-11-18,134.14516210641838,134.96052143374365,139.70684257624512,164.62511935524387,False,False,False,0,-0.20160826063466886,-0.321431623722234,BEAR_ACTIVE,False,0,SOXS
2020-11-19,132.04333291443007,134.78105219870793,139.36903897659283,164.30399978089804,False,False,False,0,-0.20899592539457346,-0.3463836086991384,BEAR_ACTIVE,False,0,SOXS
2020-11-20,136.39955316616133,134.83809960560353,139.12045453164822,163.97250461025612,False,False,False,0,-0.1870889155406964,-0.3344008235939858,BEAR_ACTIVE,False,0,SOXS
2020-11-23,140.31581193378744,135.05995678399142,138.9000194728782,163.66178407896012,False,False,False,0,-0.16066838728826482,-0.30762192295436397,BEAR_ACTIVE,False,0,SOXS
2020-11-24,142.87644261465306,135.39158885235125,138.77638556915844,163.36855556473836,False,False,False,0,-0.1582327714994336,-0.2782452130763754,BEAR_ACTIVE,False,0,SOXS
2020-11-25,140.8466402780232,135.5364431185837,138.6540324859477,163.07687198676777,False,False,False,0,-0.14040301809775813,-0.254637735626668,BEAR_ACTIVE,False,0,SOXS
2020-11-26,142.7836263487011,135.68857441168933,138.54387648775992,162.8107431058633,False,False,False,0,-0.11733272011894025,-0.23803936100129486,BEAR_ACTIVE,False,0,SOXS
2020-11-27,144.25708256276823,136.08905017227644,138.47294715882225,162.57081611657148,False,False,False,0,-0.09734231849959352,-0.25911151967179047,BEAR_ACTIVE,False,0,SOXS
2020-11-30,145.29408985299057,136.77698557636455,138.39188315868316,162.3492513805122,False,False,False,0,-0.05719921643391146,-0.2590221224053998,BEAR_ACTIVE,False,0,SOXS
2020-12-01,148.21052433382656,137.504872159022,138.36921196043804,162.1431402851617,False,False,False,0,-0.023757265095033397,-0.23760592308168027,NEUTRAL,False,0,NONE
2020-12-02,149.72994908221088,138.18123812063584,138.34315639720086,161.93944245963286,False,False,False,0,0.0003745595279287528,-0.2355585675799584,NEUTRAL,False,0,NONE
2020-12-03,151.51443686560856,139.0541182066142,138.40105600866423,161.7437153319727,False,False,False,0,0.015311760768612848,-0.20734955348605122,NEUTRAL,False,0,NONE
2020-12-04,153.07143330601633,140.19706539651463,138.49008622447744,161.56701497993788,False,False,False,0,0.007728194198391769,-0.1956012856698034,NEUTRAL,False,0,NONE
2020-12-07,153.92494436813752,141.37126432569195,138.60545973314302,161.38094705756603,False,False,False,0,0.01706882303277757,-0.19253848310781252,NEUTRAL,False,0,NONE
2020-12-08,149.69042479090672,142.23614377713483,138.69178001226163,161.16232571432892,False,False,False,0,0.005082213392662238,-0.21383859623876877,NEUTRAL,False,0,NONE
2020-12-09,149.91668212777947,142.9209423925843,138.85279196062635,160.94707741262403,False,False,False,0,0.007309787447801197,-0.2225455928306559,NEUTRAL,False,0,NONE
2020-12-10,148.63801783691778,143.48487353853767,138.9568679205296,160.7351210471504,False,False,False,0,-0.017837917754585986,-0.23349735437332408,NEUTRAL,False,0,NONE
2020-12-11,145.70030280621617,143.94068549516578,139.0174490591332,160.50000445116467,False,False,False,0,-0.022527015592499144,-0.256657131070379,NEUTRAL,False,0,NONE
2020-12-14,149.63984385989102,144.68755537996336,139.20184839848508,160.28154174479405,False,False,False,0,0.01820543848117051,-0.2283860420481193,NEUTRAL,False,0,NONE
2020-12-15,153.80013512146735,145.6399218138456,139.4731616337661,160.105493763918,False,False,False,0,0.03714785812222088,-0.21821933314442876,NEUTRAL,False,0,NONE
2020-12-16,157.15822500211127,146.79057495863023,139.76081486480615,159.94706480522393,False,False,False,0,0.06329128126583705,-0.22153300804919673,NEUTRAL,False,0,NONE
2020-12-17,157.82167972362555,148.07949229909,140.16194905605118,159.7878651440806,False,False,False,0,0.056742843285795486,-0.20636453543692201,NEUTRAL,False,0,NONE
2020-12-18,161.24574779120283,149.3218020303421,140.69522657374193,159.65894663789356,True,False,False,1,0.07969290250231387,-0.17788977310332432,NEUTRAL,False,0,NONE
2020-12-21,161.3075606377444,150.37138946553992,141.26806470503098,159.52735568788702,True,False,False,1,0.06803050955353984,-0.19485074042478256,NEUTRAL,False,0,NONE
2020-12-22,161.85486950774,151.3203108101943,141.78955934791568,159.41957328726744,True,False,False,1,0.0890557235605518,-0.18983752229499795,NEUTRAL,False,0,NONE
2020-12-23,159.12228002675423,152.23409279763084,142.24376221609816,159.2784446892545,False,False,False,0,0.07066587933602198,-0.22108170724447707,NEUTRAL,False,0,NONE
2020-12-24,160.15121155991494,153.10247205819152,142.68484107294012,159.12368372556114,True,False,False,1,0.08096142479350465,-0.21071500913047148,NEUTRAL,False,0,NONE
2020-12-25,160.33460014978672,153.90634793754242,143.17821333215778,158.9734479034362,True,False,False,1,0.10290799617955582,-0.22786173337503435,NEUTRAL,False,0,NONE
2020-12-28,157.10926086744263,154.49710648826505,143.6539824058151,158.8014359372983,False,False,False,0,0.10744764112654326,-0.24510543814772467,NEUTRAL,False,0,NONE
2020-12-29,157.01300966921923,154.93723075503468,144.10843582334059,158.66442528509617,False,False,False,0,0.0946691092435692,-0.2487750913058282,NEUTRAL,False,0,NONE
2020-12-30,156.84632366525278,155.29304948418675,144.55656942892324,158.5430457591159,False,False,False,0,0.09935483286893576,-0.26798026742161873,NEUTRAL,False,0,NONE
2020-12-31,161.38113664283676,155.78638447304817,145.07153780947706,158.44834610492634,True,False,False,1,0.14927558843123956,-0.2426588990723928,NEUTRAL,False,0,NONE
2021-01-01,163.70153549631436,156.31788958256308,145.64039641883835,158.38017229597062,True,False,False,1,0.16734160707464008,-0.2204494281155387,NEUTRAL,False,0,NONE
2021-01-04,163.76272237295512,156.80977848280398,146.1980774989769,158.302098829077,True,False,False,1,0.14699405427442502,-0.2147814907943827,NEUTRAL,False,0,NONE
2021-01-05,164.43741627010914,157.54712805676408,146.76194979942994,158.19856029174315,True,False,False,1,0.19360833220153206,-0.21729452450213627,NEUTRAL,False,0,NONE
2021-01-06,164.58378658860642,158.28048327980542,147.29463443213456,158.112573482438,True,False,False,1,0.22292686419718266,-0.1971955632069642,NEUTRAL,False,0,NONE
2021-01-07,164.0904235504235,159.0531035654807,147.78162289341128,158.03585499582516,True,False,False,1,0.23687192963878334,-0.20775053316739756,NEUTRAL,False,0,NONE
2021-01-08,161.34815204053885,159.83549602719683,148.28363458720153,157.9419180794018,True,False,False,1,0.18830452799280462,-0.21450464028114224,NEUTRAL,False,0,NONE
2021-01-11,160.9959282401488,160.40330024620977,148.87284551657996,157.82289630765067,True,False,False,1,0.18021704103519598,-0.2304088833474528,NEUTRAL,False,0,NONE
2021-01-12,159.14608969818053,160.67059797504538,149.38271145693,157.71206743552142,True,False,False,1,0.15242025548944427,-0.2101717877444198,NEUTRAL,False,0,NONE
2021-01-13,156.07324510857703,160.61634898036868,149.78012376210285,157.58213579627267,False,False,False,0,0.1504228019308791,-0.21591918399388288,NEUTRAL,False,0,NONE
2021-01-14,157.36530030583987,160.5935300094794,150.24629306529883,157.4319952787884,False,False,False,0,0.18035064165172265,-0.18830678038510473,NEUTRAL,False,0,NONE
2021-01-15,158.3685873894207,160.4496719893903,150.80941502292708,157.31075340010895,True,False,False,1,0.17929993187075266,-0.17259343320296272,NEUTRAL,False,0,NONE
2021-01-18,154.0043119509126,160.0845095550487,151.2806819462535,157.18575386942058,False,False,False,0,0.14552752500688948,-0.19868204098621967,NEUTRAL,False,0,NONE
2021-01-19,153.73678513516575,159.67860533642,151.70756093371585,157.06519566732527,False,False,False,0,0.13347861665200167,-0.1979681875376692,NEUTRAL,False,0,NONE
2021-01-20,156.19671835486986,159.53232725282578,152.1070811044374,156.96402713835977,False,False,False,0,0.1548006008360634,-0.18203510663924116,NEUTRAL,False,0,NONE
2021-01-21,158.85484905388972,159.46750912752452,152.53699018715824,156.86461471304892,True,False,False,1,0.1690933607471523,-0.1661883395628334,NEUTRAL,False,0,NONE
2021-01-22,161.4732913520461,159.5244436876375,153.03477474072605,156.77471327970457,True,False,False,1,0.18517899437322538,-0.1553182762967409,NEUTRAL,False,0,NONE
2021-01-25,161.60353617971967,159.74915745325134,153.57279654104167,156.71002830595023,True,False,False,1,0.17146834025191748,-0.1412690385624027,NEUTRAL,False,0,NONE
2021-01-26,159.49798158837604,159.8734060492092,154.06770004393275,156.6275328289459,True,False,False,1,0.14138285136783613,-0.16200207470240224,NEUTRAL,False,0,NONE
2021-01-27,156.82931801370546,159.87255576663182,154.52138316207848,156.5394928388064,True,False,False,1,0.15106141755655633,-0.18473520340824434,NEUTRAL,False,0,NONE
2021-01-28,157.7132541558139,159.68916164228068,155.03478158690615,156.43801815447614,True,False,False,1,0.19901772460063927,-0.1852541665138291,NEUTRAL,False,0,NONE
2021-01-29,158.68880585972698,159.43852516045132,155.48056664077748,156.3500041822819,True,False,False,1,0.18732128732143227,-0.18752534078941963,NEUTRAL,False,0,NONE
2021-02-01,161.97015669378987,159.34889687649303,155.91365353597752,156.2870212524422,True,False,False,1,0.18918523726190628,-0.17474688964725849,NEUTRAL,False,0,NONE
2021-02-02,164.83230172904084,159.3686411494396,156.35277071826528,156.2307086415348,True,True,False,2,0.22957029046279942,-0.18681080154978436,NEUTRAL,False,0,NONE
2021-02-03,164.5212351091612,159.36551357546736,156.82626261488804,156.16202562082503,True,True,False,2,0.26348275599970994,-0.18738861213832503,NEUTRAL,False,0,NONE
2021-02-04,161.36013047796374,159.22899892184438,157.1977926974733,156.07105143152808,True,True,False,2,0.23703569279326264,-0.1992933078871807,NEUTRAL,False,0,NONE
2021-02-05,160.58231836670194,159.19070723815253,157.52429741355195,155.9995375283539,True,True,False,2,0.21292302141875585,-0.1937965014015408,NEUTRAL,False,0,NONE
2021-02-08,161.16379696128283,159.19910067420923,157.8416915557178,155.9233197012951,True,True,False,2,0.18310789288701468,-0.17777517363254347,NEUTRAL,False,0,NONE
2021-02-09,160.68278800845678,159.27593558972305,158.0911368292104,155.858779896755,True,True,False,2,0.1697983097883915,-0.1641660695572582,NEUTRAL,False,0,NONE
2021-02-10,159.25785788003287,159.43516622829583,158.28169500516685,155.7837249428464,True,True,False,2,0.1660061473976473,-0.16006356965768553,NEUTRAL,False,0,NONE
2021-02-11,159.92431149525342,159.56311678776655,158.44989249775975,155.73115704371904,True,True,False,2,0.18724133116794173,-0.15577260498070666,NEUTRAL,False,0,NONE
2021-02-12,158.69077766819404,159.57922630170518,158.5622793850033,155.66624437191146,True,True,False,2,0.17764358202328911,-0.1668442147042093,NEUTRAL,False,0,NONE
2021-02-15,157.15928660601253,159.7369750344602,158.6269662297608,155.6043449174988,True,True,False,2,0.1715613454724283,-0.17570859104973036,NEUTRAL,False,0,NONE
2021-02-16,157.96258937374628,159.9482652463892,158.7924095214176,155.5632525857977,True,True,False,2,0.19629356429614697,-0.16160857346386237,NEUTRAL,False,0,NONE
2021-02-17,156.99608883916903,159.98823377060415,158.93399765564538,155.50777176480008,True,True,False,2,0.15100148933711766,-0.1786266756895969,NEUTRAL,False,0,NONE
2021-02-18,157.63127896912053,159.9270552663657,159.11386287828947,155.45209916402237,True,True,False,2,0.12340353376213908,-0.18500876967042545,NEUTRAL,False,0,NONE
2021-02-19,158.34158656261832,159.77047002689432,159.3666885534175,155.4079362690984,True,True,False,2,0.10824138440845532,-0.17943417211085444,NEUTRAL,False,0,NONE
2021-02-22,155.55568524229574,159.46807748002314,159.48500538106558,155.33035552757022,True,True,False,2,0.10443305523822044,-0.18569720651920785,NEUTRAL,False,0,NONE
2021-02-23,154.41107881881788,159.2137323415452,159.49722425501258,155.2528027327524,False,True,False,1,0.08143407453261231,-0.19879526332207553,NEUTRAL,False,0,NONE
2021-02-24,157.9778289185373,159.27115788678682,159.5136163333411,155.19248951907096,True,True,False,2,0.09511315570796319,-0.1828692910966131,NEUTRAL,False,0,NONE
2021-02-25,155.14297640328476,159.14264399916036,159.4600422669343,155.11422862271908,True,True,False,2,0.06778587181529105,-0.1791799536513723,NEUTRAL,False,0,NONE
2021-02-26,150.08569008621694,158.71248821048485,159.23684111283458,155.0188109445095,False,True,False,1,0.012652041822393212,-0.2052398975810531,NEUTRAL,False,0,NONE
2021-03-01,145.7770712455366,157.90283393807218,158.92623132499043,154.89538604232507,False,True,False,1,-0.026400047959035278,-0.2313833582612389,NEUTRAL,False,0,NONE
2021-03-02,145.87213298033208,156.95482550063673,158.60657659444226,154.77940326846772,False,True,False,1,-0.0372393812893298,-0.22005794414750401,NEUTRAL,False,0,NONE
2021-03-03,145.97141140045446,156.02733431520141,158.34355922191628,154.66921677244193,False,True,False,1,-0.04638371610049341,-0.22200758209744487,NEUTRAL,False,0,NONE
2021-03-04,145.72948282987383,155.2458019327969,158.05512464731544,154.53943276439622,False,True,False,1,-0.053243232095396165,-0.2054500273699683,NEUTRAL,False,0,NONE
2021-03-05,148.57162876667974,154.64526745279582,157.8198652196533,154.43764917035145,False,True,False,1,-0.007474065397234053,-0.20697509949065385,NEUTRAL,False,0,NONE
2021-03-08,142.47512986021752,153.71083409774252,157.52718259950882,154.3367181121575,False,True,False,1,-0.04963791995622768,-0.25446053468724805,NEUTRAL,False,0,NONE
2021-03-09,143.39402806222628,152.846396100431,157.25480296736893,154.21932270070693,False,True,False,1,-0.03528027251039556,-0.24680796828149865,NEUTRAL,False,0,NONE
2021-03-10,146.992280921529,152.23311725250582,157.05772211249447,154.0855707529334,False,True,False,1,0.008867367400266613,-0.23246299753333688,NEUTRAL,False,0,NONE
2021-03-11,144.43255474765857,151.45852941512607,156.7187504745909,153.94437998504034,False,True,False,1,-0.0347988141253881,-0.21680749930951693,NEUTRAL,False,0,NONE
2021-03-12,143.59900268285983,150.70394066585936,156.31669981832184,153.82479616114315,False,True,False,1,-0.06632720075668941,-0.20717073997129465,NEUTRAL,False,0,NONE
2021-03-15,141.93386797978425,149.94266973454793,155.8801227304584,153.7008108886704,False,True,False,1,-0.09687279823962436,-0.21288249918474733,NEUTRAL,False,0,NONE
2021-03-16,139.97587085457442,149.04333380858935,155.3908918221477,153.57062438268696,False,True,False,1,-0.11307577577619488,-0.21067557518877755,NEUTRAL,False,0,NONE
2021-03-17,139.2854417788448,148.15780145557315,154.88492492595248,153.43930465098165,False,True,False,1,-0.13619153567258357,-0.22350625247235667,NEUTRAL,False,0,NONE
2021-03-18,142.47970919927226,147.40022296708077,154.45271063892943,153.338186282041,False,True,False,1,-0.11672020433533603,-0.2304430906764955,NEUTRAL,False,0,NONE
2021-03-19,146.69112278990852,146.81769977844525,154.15957005391684,153.25050700098151,False,True,False,1,-0.0936873061894894,-0.19303445906796812,NEUTRAL,False,0,NONE
2021-03-22,145.94532678687068,146.33718185567398,153.85855802485128,153.15212771499844,False,True,False,1,-0.08281023397646148,-0.18663559596795232,NEUTRAL,False,0,NONE
2021-03-23,150.4194023559134,146.13759803252876,153.68402427800595,153.0952239762074,False,True,False,1,-0.0607663789066043,-0.16496541293561828,NEUTRAL,False,0,NONE
2021-03-24,150.53282059416608,145.76534761631018,153.57321578771771,153.02977169066756,False,True,False,1,-0.061133277199454716,-0.18542970560366712,NEUTRAL,False,0,NONE
2021-03-25,154.7781231006354,145.74710495117773,153.52147224361363,152.95850327434002,True,True,False,2,-0.014837685276707258,-0.14634310419555874,NEUTRAL,False,0,NONE
2021-03-26,154.58077330516497,145.97185911212512,153.4457159619285,152.88379225715852,True,True,False,2,-0.015490667742617537,-0.15093301168763962,NEUTRAL,False,0,NONE
2021-03-29,154.9301210649061,146.42951160309363,153.46423214420838,152.81515576495715,True,True,False,2,-0.01221707054120258,-0.17323599485905528,NEUTRAL,False,0,NONE
2021-03-30,155.8545682685523,146.92863336750463,153.50658780687613,152.75286249141374,True,True,False,2,-0.03424544212075842,-0.14654933692219407,NEUTRAL,False,0,NONE
2021-03-31,163.88730220711224,147.8244279078375,153.66039948392097,152.72237459412713,True,True,False,2,0.0011347890551831608,-0.08445005398696803,NEUTRAL,False,0,NONE
2021-04-01,166.13138479542144,148.84452300611488,153.8059301987516,152.72579938333914,True,True,False,2,0.014463990266795346,-0.06588217310493616,NEUTRAL,False,0,NONE
2021-04-02,164.3230049125344,149.6320918134076,153.86292446996137,152.71787740838002,True,True,False,2,-0.0006957744786429965,-0.06862432765721593,NEUTRAL,False,0,NONE
2021-04-05,166.8821320983362,150.85244192531357,153.9684963883337,152.72767692338107,True,True,False,2,0.013964592487319072,-0.0663275083314826,NEUTRAL,False,0,NONE
2021-04-06,165.96599084624572,151.98104006451453,154.09785657349107,152.70838231072992,True,True,False,2,0.011430083823544157,-0.07515919896062406,NEUTRAL,False,0,NONE
2021-04-07,164.7227083815085,152.8675614375135,154.25572438084714,152.6850333803145,True,True,False,2,0.02091475048392133,-0.056249528385962866,NEUTRAL,False,0,NONE
2021-04-08,167.1290191208589,154.00238465617355,154.44403968014805,152.65100606602928,True,True,False,2,0.038094695609703466,-0.050387529270853326,NEUTRAL,False,0,NONE
2021-04-09,167.24320796301092,155.18459492018107,154.61512772221374,152.63237060499816,True,True,False,2,0.050878524757890675,-0.0412417952869536,NEUTRAL,False,0,NONE
2021-04-12,168.0110412144218,156.48845358191295,154.73594541262636,152.6094646499503,True,True,False,2,0.07648842117391674,-0.056161178595508954,NEUTRAL,False,0,NONE
2021-04-13,168.08056158050474,157.89368811820947,154.80091060965566,152.58238679639496,True,True,False,2,0.06809163935022355,-0.0465764602747305,NEUTRAL,False,0,NONE
2021-04-14,169.00656090036247,159.37974407428536,154.89061712547968,152.57156503335568,True,True,False,2,0.06717224473805228,-0.03185132331955909,NEUTRAL,False,0,NONE
2021-04-15,170.1743623424347,160.7644767314435,155.06690176276908,152.56402186478658,True,True,False,2,0.10499738732429864,-0.033620872190413764,NEUTRAL,False,0,NONE
2021-04-16,165.09361270131498,161.68460122701381,155.15712764946136,152.51435640589386,True,True,False,2,0.07387189446015974,-0.07384935554645244,NEUTRAL,False,0,NONE
2021-04-19,166.86809464826047,162.73073962008328,155.2712136032009,152.47784606235555,True,True,False,2,0.06832010560648194,-0.07065732464312124,NEUTRAL,False,0,NONE
2021-04-20,164.33906254219173,163.4267226293972,155.34433909387562,152.45142468770834,True,True,False,2,0.034523425132849006,-0.06030265882886232,NEUTRAL,False,0,NONE
2021-04-21,160.67940783655047,163.93405199151644,155.37277009300595,152.406775545748,True,True,False,2,-0.004916500486540465,-0.08915701887337357,NEUTRAL,False,0,NONE
2021-04-22,160.56272655565152,164.22328216426723,155.38553839421394,152.37334828837606,True,True,False,2,-0.006440512681050836,-0.07505021115549904,NEUTRAL,False,0,NONE
2021-04-23,160.80632889147304,164.53455994358265,155.4278494186795,152.3454744707575,True,True,False,2,0.008202908212804338,-0.07725144151502406,NEUTRAL,False,0,NONE
2021-04-26,159.09038051367776,164.7425729160212,155.4664712968328,152.30992838602273,True,True,False,2,0.014417345740001863,-0.06657856841056875,NEUTRAL,False,0,NONE
2021-04-27,161.21734855621256,165.01071193040423,155.53156648048213,152.30688534620572,True,True,False,2,0.02221813517928406,-0.06090616735861676,NEUTRAL,False,0,NONE
2021-04-28,157.87595439647245,164.71014453987226,155.5491637916282,152.30731069581478,True,True,False,2,-0.005122298695555472,-0.06879367509533785,NEUTRAL,False,0,NONE
2021-04-29,156.89774958580662,164.2484627793915,155.53449320396192,152.29667880952528,True,True,False,2,-0.031316924126787216,-0.05586260171635893,NEUTRAL,False,0,NONE
2021-04-30,155.48929195025366,163.80677713127744,155.47744731171463,152.2853706652229,True,True,False,2,-0.056681910528348145,-0.07497645406384423,NEUTRAL,False,0,NONE
2021-05-03,155.40531494093167,163.23293627340723,155.47443990568735,152.30471978297123,True,True,False,2,-0.05540877542148914,-0.07916582775081693,NEUTRAL,False,0,NONE
2021-05-04,156.1195080321749,162.7406121327037,155.50860848995447,152.31806834570975,True,True,False,2,-0.03247780247986676,-0.06612659006874921,NEUTRAL,False,0,NONE
2021-05-05,153.6907430732532,162.18901386729095,155.4228667730488,152.31582588314348,True,True,False,2,-0.04291615268445248,-0.1016011234240285,NEUTRAL,False,0,NONE
2021-05-06,155.4839100459964,161.6067584135478,155.429685445903,152.331017821598,True,True,False,2,-0.03524294551493434,-0.08496697610033266,NEUTRAL,False,0,NONE
2021-05-07,155.66836831690281,161.0280164312424,155.54133901051674,152.3626320034025,True,True,False,2,-0.03120694975301308,-0.08452166239042436,NEUTRAL,False,0,NONE
2021-05-10,151.12782468879422,160.18385560496102,155.6483540793819,152.36150312986342,False,True,False,1,-0.051049494822182684,-0.11515157386809094,NEUTRAL,False,0,NONE
2021-05-11,146.56580907796163,159.10811797983388,155.66222760133448,152.33324193109897,False,True,False,1,-0.08353015431108024,-0.1336142348165522,NEUTRAL,False,0,NONE
2021-05-12,146.56572725812833,157.98607629772215,155.67411391848796,152.2757269192735,False,True,False,1,-0.07640677415683184,-0.1401855966676474,NEUTRAL,False,0,NONE
2021-05-13,146.08483612345424,156.78159998677313,155.68122098435958,152.21040620609108,False,True,False,1,-0.07046640845552554,-0.1359438695241546,NEUTRAL,False,0,NONE
2021-05-14,145.875316602917,155.82068518185324,155.6272947410843,152.13900951596588,False,True,False,1,-0.07651984446918803,-0.1317395623292873,NEUTRAL,False,0,NONE
2021-05-17,145.83925632261943,154.7692432655712,155.69457727033236,152.0693803671477,False,True,False,1,-0.07106439783973828,-0.15054800796028456,NEUTRAL,False,0,NONE
2021-05-18,146.38654873015406,153.87161757496932,155.75442768369092,151.99198945983454,False,True,False,1,-0.07133565312991763,-0.13344000085828212,NEUTRAL,False,0,NONE
2021-05-19,148.6163640943319,153.26846538785838,155.78690934714697,151.91758303891936,False,True,False,1,-0.06141925617525901,-0.0863449008550029,NEUTRAL,False,0,NONE
2021-05-20,146.06671113567702,152.54366461685964,155.81959247490735,151.8139921640565,False,True,False,1,-0.061000496972119955,-0.12468395400994614,NEUTRAL,False,0,NONE
2021-05-21,143.42325411253267,151.6745108779126,155.8160775035008,151.7038425275142,False,True,False,1,-0.07115956180306238,-0.17450759954707462,NEUTRAL,False,0,NONE
2021-05-24,141.00217244143732,150.7701004743006,155.79744359273388,151.58708170166017,False,True,False,1,-0.10745594235159184,-0.18340421598890133,NEUTRAL,False,0,NONE
2021-05-25,141.67259973385168,149.79286303318256,155.83137817031943,151.4796922890475,False,True,False,1,-0.08682556556358478,-0.1542730461731665,NEUTRAL,False,0,NONE
2021-05-26,144.5056042537619,149.12434552604705,155.93578141981777,151.3760852261938,False,True,False,1,-0.037179332881432936,-0.13330051732902026,NEUTRAL,False,0,NONE
2021-05-27,143.55507870697386,148.4572119821054,155.95728880997177,151.2478356010843,False,True,False,1,-0.015242400739552409,-0.13527898459379673,NEUTRAL,False,0,NONE
2021-05-28,138.0359513669164,147.58454495293853,155.78418538151192,151.09791922783455,False,True,False,1,-0.053719524444550526,-0.16619473539259022,NEUTRAL,False,0,NONE
2021-05-31,134.4069657953849,146.5346274956612,155.55341816168223,150.9352975919867,False,True,False,1,-0.07922404458599042,-0.1739141293343921,NEUTRAL,False,0,NONE
2021-06-01,132.6808489737078,145.36269454273787,155.1986470940381,150.75974444179843,False,True,False,1,-0.08954010954254976,-0.19208859725630267,NEUTRAL,False,0,NONE
2021-06-02,131.54600794329758,144.25545778624004,154.81891084102074,150.58159620760804,False,True,False,1,-0.11459537035916578,-0.20574165224893937,NEUTRAL,False,0,NONE
2021-06-03,130.72796967176762,143.01766076752864,154.3379077724434,150.3865665082752,False,True,False,1,-0.08245060172940388,-0.19204049205417895,NEUTRAL,False,0,NONE
2021-06-04,130.83273099856535,141.77587890161175,153.8629469263114,150.22147042153222,False,True,False,1,-0.08759986195666336,-0.2004027004229928,NEUTRAL,False,0,NONE
2021-06-07,130.21716462687743,140.7303458985159,153.36868779755082,150.06373717091586,False,True,False,1,-0.11412243003159372,-0.22962921933868097,NEUTRAL,False,0,NONE
2021-06-08,132.41256645164395,140.02268376720002,152.89984776121264,149.92673139987485,False,True,False,1,-0.08322215387670051,-0.21891079901466826,NEUTRAL,False,0,NONE
2021-06-09,131.03569045224089,139.24618192690565,152.24281552611524,149.81136483146145,False,True,False,1,-0.08748885435064735,-0.2230659591692956,NEUTRAL,False,0,NONE
2021-06-10,129.29323358711707,138.40660180008882,151.5060525019491,149.69874455995605,False,True,False,1,-0.08906002895987863,-0.2318296132645239,NEUTRAL,False,0,NONE
2021-06-11,130.2971988931248,137.62769591459917,150.82553638156094,149.60186111791347,False,True,False,1,-0.06914528841549494,-0.23347772097554487,NEUTRAL,False,0,NONE
2021-06-14,127.20848434540258,136.69615731573833,150.03206342650228,149.49175618510327,False,True,False,1,-0.08670653069843315,-0.23111978488648488,NEUTRAL,False,0,NONE
2021-06-15,128.0163345427293,135.7776466063671,149.27307030043195,149.3723501597091,False,False,False,0,-0.10151182043974039,-0.22838683134972382,BEAR_ACTIVE,False,0,SOXS
2021-06-16,128.24806325468012,134.7592315643845,148.54357739789538,149.25688187926653,False,False,False,0,-0.12572716865520628,-0.22237248455829572,BEAR_ACTIVE,False,0,SOXS
2021-06-17,127.97537134402846,133.8546645748021,147.76050444235875,149.15209117150144,False,False,False,0,-0.12312799483524683,-0.2464275776762762,BEAR_ACTIVE,False,0,SOXS
2021-06-18,131.24217543859118,133.245610641105,147.04048379187037,149.06415817162747,False,False,False,0,-0.12749171062351528,-0.22521847350193913,BEAR_ACTIVE,False,0,SOXS
2021-06-21,129.98757775440444,132.69488090675338,146.28001452267003,148.95740823603802,False,False,False,0,-0.1364834775477387,-0.25266355310202826,BEAR_ACTIVE,False,0,SOXS
2021-06-22,134.30038750314276,132.32627029521794,145.60441104112277,148.88361948455054,False,False,False,0,-0.13230381133500502,-0.2144811855029518,BEAR_ACTIVE,False,0,SOXS
2021-06-23,133.85032922766746,131.7935065439132,144.9012864076689,148.81804965849605,False,False,False,0,-0.13410751954625422,-0.22447072210089936,BEAR_ACTIVE,False,0,SOXS
2021-06-24,131.2107177535909,131.17628849624404,144.122013515892,148.73264611597358,False,False,False,0,-0.15309742965590434,-0.24372540171050494,BEAR_ACTIVE,False,0,SOXS
2021-06-25,131.38069082209935,130.8435254690032,143.44775507830772,148.6505318250358,False,False,False,0,-0.15703022194564176,-0.23245901929597323,BEAR_ACTIVE,False,0,SOXS
2021-06-28,129.19764056244532,130.58305920735623,142.6943459965914,148.54978357854833,False,False,False,0,-0.21166778131979946,-0.24746396830056394,BEAR_ACTIVE,False,0,SOXS
2021-06-29,127.70178485471102,130.33410600140638,141.96160044284179,148.44157208159146,False,False,False,0,-0.23132052976042805,-0.27038685191375955,BEAR_ACTIVE,False,0,SOXS
